FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
29510,St. Louis City,Missouri,US,2022-01-07 04:22:09,38.63555736,-90.24349225,43362,653,,,"St. Louis City, Missouri, US",14426.301501117854,1.5059268483926018
29186,Ste. Genevieve,Missouri,US,2022-01-07 04:22:09,37.89090059,-90.1949941,2853,35,,,"Ste. Genevieve, Missouri, US",15943.891807309712,1.2267788293024886
29207,Stoddard,Missouri,US,2022-01-07 04:22:09,36.85571651,-89.9444155,4900,110,,,"Stoddard, Missouri, US",16881.998277347113,2.2448979591836733
29209,Stone,Missouri,US,2022-01-07 04:22:09,36.75000327,-93.45256475,4520,100,,,"Stone, Missouri, US",14146.219328993491,2.2123893805309733
29211,Sullivan,Missouri,US,2022-01-07 04:22:09,40.2099105,-93.11150106,1361,20,,,"Sullivan, Missouri, US",22351.781901790124,1.4695077149155034
29213,Taney,Missouri,US,2022-01-07 04:22:09,36.65465345,-93.04075153,10339,180,,,"Taney, Missouri, US",18486.268058932914,1.7409807524905696
29215,Texas,Missouri,US,2022-01-07 04:22:09,37.31728859,-91.96564727,3628,74,,,"Texas, Missouri, US",14284.589337743133,2.0396912899669237
90029,Unassigned,Missouri,US,2022-01-07 04:22:09,,,0,0,,,"Unassigned, Missouri, US",,
29217,Vernon,Missouri,US,2022-01-07 04:22:09,37.8457799,-94.34127305,3706,88,,,"Vernon, Missouri, US",18022.66206292856,2.3745277927684834
29219,Warren,Missouri,US,2022-01-07 04:22:09,38.76529479,-91.16124662,6360,78,,,"Warren, Missouri, US",17840.612639905747,1.2264150943396226
29221,Washington,Missouri,US,2022-01-07 04:22:09,37.96130078,-90.87948158,4613,106,,,"Washington, Missouri, US",18653.45733926405,2.297853891177108
29223,Wayne,Missouri,US,2022-01-07 04:22:09,37.11303869,-90.46001416,1880,37,,,"Wayne, Missouri, US",14604.2103627748,1.9680851063829787
29225,Webster,Missouri,US,2022-01-07 04:22:09,37.2813734,-92.876329,6743,120,,,"Webster, Missouri, US",17031.21842796525,1.7796233130654011
29227,Worth,Missouri,US,2022-01-07 04:22:09,40.47945588,-94.42328751,329,3,,,"Worth, Missouri, US",16343.765524093391,0.9118541033434651
29229,Wright,Missouri,US,2022-01-07 04:22:09,37.27029221,-92.46914488,2962,68,,,"Wright, Missouri, US",16195.527366176391,2.2957461174881835
30001,Beaverhead,Montana,US,2022-01-07 04:22:09,45.13434354,-112.89846940000001,1642,23,,,"Beaverhead, Montana, US",17370.147043266687,1.4007308160779537
30003,Big Horn,Montana,US,2022-01-07 04:22:09,45.42335905,-107.492347,3478,84,,,"Big Horn, Montana, US",26113.07155191831,2.415181138585394
30005,Blaine,Montana,US,2022-01-07 04:22:09,48.43175214,-108.9582723,1462,28,,,"Blaine, Montana, US",21882.95165394402,1.915184678522572
30007,Broadwater,Montana,US,2022-01-07 04:22:09,46.33277565,-111.49558130000001,1027,17,,,"Broadwater, Montana, US",16466.249799583133,1.6553067185978578
30009,Carbon,Montana,US,2022-01-07 04:22:09,45.22850116,-109.0274047,1651,23,,,"Carbon, Montana, US",15393.939393939394,1.3930950938824955
30011,Carter,Montana,US,2022-01-07 04:22:09,45.5197966,-104.53955359999999,217,5,,,"Carter, Montana, US",17332.268370607027,2.304147465437788
30013,Cascade,Montana,US,2022-01-07 04:22:09,47.30797024,-111.3467922,17333,283,,,"Cascade, Montana, US",21302.509647764426,1.6327237062251196
30015,Chouteau,Montana,US,2022-01-07 04:22:09,47.88084126,-110.4353362,806,9,,,"Chouteau, Montana, US",14303.46051464064,1.1166253101736974
30017,Custer,Montana,US,2022-01-07 04:22:09,46.25319932,-105.57375259999998,2461,41,,,"Custer, Montana, US",21583.932643395896,1.6659894351889475
30019,Daniels,Montana,US,2022-01-07 04:22:09,48.78420029,-105.54763429999998,313,9,,,"Daniels, Montana, US",18520.7100591716,2.8753993610223643
30021,Dawson,Montana,US,2022-01-07 04:22:09,47.26584855,-104.89444170000002,1912,52,,,"Dawson, Montana, US",22199.001509346337,2.719665271966527
30023,Deer Lodge,Montana,US,2022-01-07 04:22:09,46.05953325,-113.073353,1719,28,,,"Deer Lodge, Montana, US",18807.439824945297,1.6288539848749273
30025,Fallon,Montana,US,2022-01-07 04:22:09,46.33478338,-104.41835649999999,569,10,,,"Fallon, Montana, US",19992.97259311314,1.757469244288225
30027,Fergus,Montana,US,2022-01-07 04:22:09,47.26331584,-109.2245206,1933,51,,,"Fergus, Montana, US",17493.212669683257,2.638385928608381
30029,Flathead,Montana,US,2022-01-07 04:22:09,48.29575866,-114.05205690000001,21819,225,,,"Flathead, Montana, US",21019.016241835732,1.0312113295751408
30031,Gallatin,Montana,US,2022-01-07 04:22:09,45.54486106,-111.1692571,24466,106,,,"Gallatin, Montana, US",21380.009437754517,0.43325431210659693
30033,Garfield,Montana,US,2022-01-07 04:22:09,47.27545948,-107.0002351,175,3,,,"Garfield, Montana, US",13910.969793322734,1.7142857142857142
30035,Glacier,Montana,US,2022-01-07 04:22:09,48.70513576,-112.9934235,2547,63,,,"Glacier, Montana, US",18519.595724569186,2.4734982332155475
30037,Golden Valley,Montana,US,2022-01-07 04:22:09,46.3816474,-109.17685220000001,123,5,,,"Golden Valley, Montana, US",14981.729598051155,4.065040650406504
30039,Granite,Montana,US,2022-01-07 04:22:09,46.40605220000001,-113.4414186,417,6,,,"Granite, Montana, US",12340.9292690145,1.4388489208633093
30041,Hill,Montana,US,2022-01-07 04:22:09,48.62879827,-110.1129252,3459,71,,,"Hill, Montana, US",20983.984469788888,2.0526163631107255
30043,Jefferson,Montana,US,2022-01-07 04:22:09,46.14907081,-112.094396,1977,22,,,"Jefferson, Montana, US",16177.072252679813,1.112797167425392
30045,Judith Basin,Montana,US,2022-01-07 04:22:09,47.04581276,-110.26606880000001,168,1,,,"Judith Basin, Montana, US",8370.702541106128,0.5952380952380952
30047,Lake,Montana,US,2022-01-07 04:22:09,47.64514965,-114.0898013,4884,86,,,"Lake, Montana, US",16035.196007617049,1.7608517608517609
30049,Lewis and Clark,Montana,US,2022-01-07 04:22:09,47.12610041,-112.39469799999999,13018,155,,,"Lewis and Clark, Montana, US",18749.27987095288,1.190659087417422
30051,Liberty,Montana,US,2022-01-07 04:22:09,48.56084317,-111.02430700000001,274,2,,,"Liberty, Montana, US",11724.433033804022,0.7299270072992701
30053,Lincoln,Montana,US,2022-01-07 04:22:09,48.54265777,-115.4046155,3747,73,,,"Lincoln, Montana, US",18753.753753753754,1.948225246864158
30057,Madison,Montana,US,2022-01-07 04:22:09,45.30080065,-111.9173017,1474,20,,,"Madison, Montana, US",17139.53488372093,1.3568521031207599
30055,McCone,Montana,US,2022-01-07 04:22:09,47.64469406,-105.79449939999999,319,8,,,"McCone, Montana, US",19170.67307692308,2.5078369905956115
30059,Meagher,Montana,US,2022-01-07 04:22:09,46.59907074,-110.8898557,290,9,,,"Meagher, Montana, US",15574.650912996778,3.103448275862069
30061,Mineral,Montana,US,2022-01-07 04:22:09,47.15283992,-115.00152390000001,770,14,,,"Mineral, Montana, US",17511.939959063002,1.8181818181818181
30063,Missoula,Montana,US,2022-01-07 04:22:09,47.03728583,-113.92135079999998,18746,192,,,"Missoula, Montana, US",15673.91304347826,1.0242184999466553
30065,Musselshell,Montana,US,2022-01-07 04:22:09,46.49684637,-108.39498,776,26,,,"Musselshell, Montana, US",16749.40643211742,3.350515463917526
30067,Park,Montana,US,2022-01-07 04:22:09,45.48965095,-110.52643940000002,2907,32,,,"Park, Montana, US",17505.720823798627,1.1007911936704506
30069,Petroleum,Montana,US,2022-01-07 04:22:09,47.118246299999996,-108.2508876,28,1,,,"Petroleum, Montana, US",5749.486652977414,3.5714285714285716
30071,Phillips,Montana,US,2022-01-07 04:22:09,48.25936577,-107.9128511,894,27,,,"Phillips, Montana, US",22610.015174506832,3.0201342281879193
30073,Pondera,Montana,US,2022-01-07 04:22:09,48.22773388,-112.22527029999999,860,6,,,"Pondera, Montana, US",14549.14566063272,0.6976744186046512
30075,Powder River,Montana,US,2022-01-07 04:22:09,45.39617714,-105.636738,288,10,,,"Powder River, Montana, US",17122.473246135552,3.4722222222222223
30077,Powell,Montana,US,2022-01-07 04:22:09,46.85538891,-112.93591640000001,1492,26,,,"Powell, Montana, US",21654.571843251088,1.742627345844504
30079,Prairie,Montana,US,2022-01-07 04:22:09,46.86048047,-105.379384,197,3,,,"Prairie, Montana, US",18291.550603528318,1.5228426395939085
30081,Ravalli,Montana,US,2022-01-07 04:22:09,46.08520862,-114.11891640000002,5619,129,,,"Ravalli, Montana, US",12827.009998630325,2.2957821676454886
30083,Richland,Montana,US,2022-01-07 04:22:09,47.78668011,-104.5610786,2095,30,,,"Richland, Montana, US",19392.76127001759,1.431980906921241
30085,Roosevelt,Montana,US,2022-01-07 04:22:09,48.29607488,-105.00792679999999,2363,70,,,"Roosevelt, Montana, US",21474.00945110869,2.9623360135421075
30087,Rosebud,Montana,US,2022-01-07 04:22:09,46.23397237,-106.72928799999998,1792,58,,,"Rosebud, Montana, US",20051.471410988026,3.236607142857143
30089,Sanders,Montana,US,2022-01-07 04:22:09,47.67657534,-115.1329916,1673,40,,,"Sanders, Montana, US",13811.607363989102,2.3909145248057384
30091,Sheridan,Montana,US,2022-01-07 04:22:09,48.72085833,-104.50382900000001,567,10,,,"Sheridan, Montana, US",17135.0861287398,1.763668430335097
30093,Silver Bow,Montana,US,2022-01-07 04:22:09,45.90018933,-112.6620092,6427,118,,,"Silver Bow, Montana, US",18407.56122010597,1.8360043566205073
30095,Stillwater,Montana,US,2022-01-07 04:22:09,45.67071407,-109.3950061,1249,29,,,"Stillwater, Montana, US",12953.744036506949,2.321857485988791
30097,Sweet Grass,Montana,US,2022-01-07 04:22:09,45.81367654,-109.9425686,618,8,,,"Sweet Grass, Montana, US",16537.329408616537,1.2944983818770226
30099,Teton,Montana,US,2022-01-07 04:22:09,47.83741052,-112.24106880000001,962,19,,,"Teton, Montana, US",15649.910525459576,1.975051975051975
30101,Toole,Montana,US,2022-01-07 04:22:09,48.65577551,-111.69424140000001,1025,21,,,"Toole, Montana, US",21642.736486486487,2.048780487804878
30103,Treasure,Montana,US,2022-01-07 04:22:09,46.20973220000001,-107.26665159999999,115,1,,,"Treasure, Montana, US",16522.988505747126,0.8695652173913043
90030,Unassigned,Montana,US,2022-01-07 04:22:09,,,0,0,,,"Unassigned, Montana, US",,
30105,Valley,Montana,US,2022-01-07 04:22:09,48.36435097,-106.6669635,1421,32,,,"Valley, Montana, US",19213.08815575987,2.251935256861365
30107,Wheatland,Montana,US,2022-01-07 04:22:09,46.46652491,-109.84646359999999,277,13,,,"Wheatland, Montana, US",13029.162746942617,4.693140794223827
30109,Wibaux,Montana,US,2022-01-07 04:22:09,46.95925154,-104.2510927,179,8,,,"Wibaux, Montana, US",18472.65221878225,4.4692737430167595
30111,Yellowstone,Montana,US,2022-01-07 04:22:09,45.93955949,-108.26914860000001,32700,475,,,"Yellowstone, Montana, US",20272.78363298202,1.452599388379205
31001,Adams,Nebraska,US,2022-01-07 04:22:09,40.52449420000001,-98.50117804,4967,46,,,"Adams, Nebraska, US",15837.132927334758,0.9261123414535937
31003,Antelope,Nebraska,US,2022-01-07 04:22:09,42.17695516,-98.06662829999999,866,7,,,"Antelope, Nebraska, US",13750.396951413148,0.8083140877598153
31005,Arthur,Nebraska,US,2022-01-07 04:22:09,41.56896142,-101.6959559,29,1,,,"Arthur, Nebraska, US",6263.498920086393,3.4482758620689653
31007,Banner,Nebraska,US,2022-01-07 04:22:09,41.54634427,-103.7114332,73,0,,,"Banner, Nebraska, US",9798.657718120805,0.0
31009,Blaine,Nebraska,US,2022-01-07 04:22:09,41.91311716,-99.97677845,55,0,,,"Blaine, Nebraska, US",11827.956989247312,0.0
31011,Boone,Nebraska,US,2022-01-07 04:22:09,41.70759415,-98.06737183,867,4,,,"Boone, Nebraska, US",16698.767334360553,0.461361014994233
31013,Box Butte,Nebraska,US,2022-01-07 04:22:09,42.22079243,-103.08788340000001,1753,8,,,"Box Butte, Nebraska, US",16257.071315960307,0.45636052481460354
31015,Boyd,Nebraska,US,2022-01-07 04:22:09,42.899727399999996,-98.76486568,319,3,,,"Boyd, Nebraska, US",16623.241271495568,0.9404388714733543
31017,Brown,Nebraska,US,2022-01-07 04:22:09,42.43018907,-99.92904055,415,2,,,"Brown, Nebraska, US",14043.993231810493,0.4819277108433735
31019,Buffalo,Nebraska,US,2022-01-07 04:22:09,40.85486962,-99.07500296,9282,57,,,"Buffalo, Nebraska, US",18691.47586540204,0.6140917905623788
31021,Burt,Nebraska,US,2022-01-07 04:22:09,41.85056773,-96.32605633,990,12,,,"Burt, Nebraska, US",15327.450069670227,1.2121212121212122
31023,Butler,Nebraska,US,2022-01-07 04:22:09,41.22703692,-97.13106306,1428,11,,,"Butler, Nebraska, US",17814.371257485032,0.7703081232492998
31025,Cass,Nebraska,US,2022-01-07 04:22:09,40.90899107,-96.13971217,4506,16,,,"Cass, Nebraska, US",17167.022249314232,0.3550821127385708
31027,Cedar,Nebraska,US,2022-01-07 04:22:09,42.598885100000004,-97.25311951,1161,11,,,"Cedar, Nebraska, US",13818.138538443227,0.9474590869939707
31029,Chase,Nebraska,US,2022-01-07 04:22:09,40.523719799999995,-101.69780259999999,663,5,,,"Chase, Nebraska, US",16896.024464831804,0.7541478129713424
31031,Cherry,Nebraska,US,2022-01-07 04:22:09,42.54502621,-101.1244332,469,7,,,"Cherry, Nebraska, US",8243.979609773247,1.492537313432836
31033,Cheyenne,Nebraska,US,2022-01-07 04:22:09,41.21999357,-102.9941693,1570,16,,,"Cheyenne, Nebraska, US",17620.65095398429,1.019108280254777
31035,Clay,Nebraska,US,2022-01-07 04:22:09,40.52439441,-98.05126296,1174,11,,,"Clay, Nebraska, US",18926.32597130421,0.9369676320272572
31037,Colfax,Nebraska,US,2022-01-07 04:22:09,41.57486951,-97.0868542,2140,21,,,"Colfax, Nebraska, US",19983.191707909235,0.9813084112149533
31039,Cuming,Nebraska,US,2022-01-07 04:22:09,41.91637624,-96.78730772,1473,15,,,"Cuming, Nebraska, US",16651.593940764185,1.0183299389002036
31041,Custer,Nebraska,US,2022-01-07 04:22:09,41.39374521,-99.72805369,1667,19,,,"Custer, Nebraska, US",15468.126565834651,1.1397720455908817
31043,Dakota,Nebraska,US,2022-01-07 04:22:09,42.39040144,-96.56656425,5241,65,,,"Dakota, Nebraska, US",26170.977728952363,1.240221331806907
31045,Dawes,Nebraska,US,2022-01-07 04:22:09,42.71985036,-103.1313774,1180,12,,,"Dawes, Nebraska, US",13738.50273605775,1.0169491525423728
31047,Dawson,Nebraska,US,2022-01-07 04:22:09,40.87028216,-99.82014609999999,4446,31,,,"Dawson, Nebraska, US",18842.97520661157,0.6972559604138552
31049,Deuel,Nebraska,US,2022-01-07 04:22:09,41.11168186,-102.33333309999999,265,1,,,"Deuel, Nebraska, US",14771.460423634337,0.37735849056603776
31051,Dixon,Nebraska,US,2022-01-07 04:22:09,42.49188363,-96.86782408,913,9,,,"Dixon, Nebraska, US",16199.43222143364,0.9857612267250822
31053,Dodge,Nebraska,US,2022-01-07 04:22:09,41.58071748,-96.65598179,7617,62,,,"Dodge, Nebraska, US",20831.396143853413,0.8139687541026651
31055,Douglas,Nebraska,US,2022-01-07 04:22:09,41.29518299,-96.15085305,109450,718,,,"Douglas, Nebraska, US",19157.155184334017,0.6560073092736409
31057,Dundy,Nebraska,US,2022-01-07 04:22:09,40.17638677,-101.6876522,289,4,,,"Dundy, Nebraska, US",17070.28942705257,1.3840830449826989
31059,Fillmore,Nebraska,US,2022-01-07 04:22:09,40.52458567,-97.59646937,843,8,,,"Fillmore, Nebraska, US",15433.906993775174,0.9489916963226572
31061,Franklin,Nebraska,US,2022-01-07 04:22:09,40.17636348,-98.95299073,363,4,,,"Franklin, Nebraska, US",12185.297079556896,1.1019283746556474
31063,Frontier,Nebraska,US,2022-01-07 04:22:09,40.52993007,-100.3924658,454,1,,,"Frontier, Nebraska, US",17282.070803197563,0.22026431718061673
31065,Furnas,Nebraska,US,2022-01-07 04:22:09,40.17642064,-99.91247454,857,5,,,"Furnas, Nebraska, US",18327.630453378955,0.5834305717619603
31067,Gage,Nebraska,US,2022-01-07 04:22:09,40.26186809,-96.68946704,2885,19,,,"Gage, Nebraska, US",13410.495979175383,0.658578856152513
31069,Garden,Nebraska,US,2022-01-07 04:22:09,41.61703149,-102.3313973,276,1,,,"Garden, Nebraska, US",15024.49646162221,0.36231884057971014
31071,Garfield,Nebraska,US,2022-01-07 04:22:09,41.91428955,-98.99111827,321,1,,,"Garfield, Nebraska, US",16302.691721686135,0.3115264797507788
31073,Gosper,Nebraska,US,2022-01-07 04:22:09,40.51481965,-99.83020279,306,5,,,"Gosper, Nebraska, US",15376.884422110552,1.6339869281045751
31075,Grant,Nebraska,US,2022-01-07 04:22:09,41.91528587,-101.740701,91,4,,,"Grant, Nebraska, US",14606.741573033709,4.395604395604396
31077,Greeley,Nebraska,US,2022-01-07 04:22:09,41.56742671,-98.52150266,323,1,,,"Greeley, Nebraska, US",13709.677419354839,0.30959752321981426
31079,Hall,Nebraska,US,2022-01-07 04:22:09,40.87257079,-98.50218293,11777,117,,,"Hall, Nebraska, US",19195.47536387789,0.9934618323851575
31081,Hamilton,Nebraska,US,2022-01-07 04:22:09,40.87349452,-98.02099117,1645,17,,,"Hamilton, Nebraska, US",17642.642642642644,1.033434650455927
31083,Harlan,Nebraska,US,2022-01-07 04:22:09,40.17658508,-99.40438879,339,0,,,"Harlan, Nebraska, US",10029.585798816568,0.0
31085,Hayes,Nebraska,US,2022-01-07 04:22:09,40.52451972,-101.0603568,93,0,,,"Hayes, Nebraska, US",10086.767895878524,0.0
31087,Hitchcock,Nebraska,US,2022-01-07 04:22:09,40.17609175,-101.04164770000001,443,5,,,"Hitchcock, Nebraska, US",16039.102099927588,1.1286681715575622
31089,Holt,Nebraska,US,2022-01-07 04:22:09,42.45522056,-98.78402558,1669,16,,,"Holt, Nebraska, US",16578.92122777391,0.9586578789694428
31091,Hooker,Nebraska,US,2022-01-07 04:22:09,41.91586243,-101.1354293,99,2,,,"Hooker, Nebraska, US",14516.129032258064,2.0202020202020203
31093,Howard,Nebraska,US,2022-01-07 04:22:09,41.2200529,-98.5166499,888,10,,,"Howard, Nebraska, US",13778.122575640027,1.1261261261261262
31095,Jefferson,Nebraska,US,2022-01-07 04:22:09,40.17584531,-97.142601,1025,1,,,"Jefferson, Nebraska, US",14547.260857223955,0.0975609756097561
31097,Johnson,Nebraska,US,2022-01-07 04:22:09,40.39257596,-96.26522753,783,9,,,"Johnson, Nebraska, US",15440.741471110234,1.1494252873563218
31099,Kearney,Nebraska,US,2022-01-07 04:22:09,40.50663314,-98.94877182,977,5,,,"Kearney, Nebraska, US",15042.3402617398,0.5117707267144319
31101,Keith,Nebraska,US,2022-01-07 04:22:09,41.19930341,-101.66201640000001,1193,10,,,"Keith, Nebraska, US",14849.39009210854,0.8382229673093042
31103,Keya Paha,Nebraska,US,2022-01-07 04:22:09,42.87990694,-99.71343729,100,0,,,"Keya Paha, Nebraska, US",12406.94789081886,0.0
31105,Kimball,Nebraska,US,2022-01-07 04:22:09,41.19774275,-103.7148131,625,1,,,"Kimball, Nebraska, US",17208.149779735682,0.16
31107,Knox,Nebraska,US,2022-01-07 04:22:09,42.63758421,-97.89178836,1343,12,,,"Knox, Nebraska, US",16118.578972635625,0.8935219657483247
31109,Lancaster,Nebraska,US,2022-01-07 04:22:09,40.78416049,-96.68777155,53502,170,,,"Lancaster, Nebraska, US",16767.056316399758,0.31774513102313934
31111,Lincoln,Nebraska,US,2022-01-07 04:22:09,41.04658298,-100.74753740000001,6653,60,,,"Lincoln, Nebraska, US",19055.393251990605,0.9018487900195401
31113,Logan,Nebraska,US,2022-01-07 04:22:09,41.56650314,-100.4817851,120,0,,,"Logan, Nebraska, US",16042.7807486631,0.0
31115,Loup,Nebraska,US,2022-01-07 04:22:09,41.91371961,-99.45440415,77,0,,,"Loup, Nebraska, US",11596.385542168677,0.0
31119,Madison,Nebraska,US,2022-01-07 04:22:09,41.91676024,-97.6005481,7284,44,,,"Madison, Nebraska, US",20752.72799794866,0.6040637012630423
31117,McPherson,Nebraska,US,2022-01-07 04:22:09,41.56797682,-101.05993620000001,57,1,,,"McPherson, Nebraska, US",11538.46153846154,1.7543859649122806
31121,Merrick,Nebraska,US,2022-01-07 04:22:09,41.16624273,-98.0374887,1317,15,,,"Merrick, Nebraska, US",16982.5918762089,1.1389521640091116
31123,Morrill,Nebraska,US,2022-01-07 04:22:09,41.71711774,-103.0061405,959,7,,,"Morrill, Nebraska, US",20659.19862128393,0.7299270072992701
31125,Nance,Nebraska,US,2022-01-07 04:22:09,41.39750195,-97.99327291,635,10,,,"Nance, Nebraska, US",18044.899119067915,1.5748031496062993
31127,Nemaha,Nebraska,US,2022-01-07 04:22:09,40.38514847,-95.85433992,1183,15,,,"Nemaha, Nebraska, US",16967.871485943775,1.267962806424345
31129,Nuckolls,Nebraska,US,2022-01-07 04:22:09,40.17637905,-98.04743961,757,11,,,"Nuckolls, Nebraska, US",18249.758919961427,1.453104359313078
31131,Otoe,Nebraska,US,2022-01-07 04:22:09,40.64843556,-96.13374142,2538,10,,,"Otoe, Nebraska, US",15850.612040969276,0.39401103230890466
31133,Pawnee,Nebraska,US,2022-01-07 04:22:09,40.13141096,-96.23705437,326,1,,,"Pawnee, Nebraska, US",12476.081132797548,0.3067484662576687
31135,Perkins,Nebraska,US,2022-01-07 04:22:09,40.85082525,-101.6502942,427,11,,,"Perkins, Nebraska, US",14769.975786924939,2.576112412177986
31137,Phelps,Nebraska,US,2022-01-07 04:22:09,40.51156033,-99.41461667,1796,10,,,"Phelps, Nebraska, US",19880.45162718619,0.5567928730512249
31139,Pierce,Nebraska,US,2022-01-07 04:22:09,42.26434853,-97.60122773,1006,20,,,"Pierce, Nebraska, US",14073.866815892556,1.9880715705765408
31141,Platte,Nebraska,US,2022-01-07 04:22:09,41.57246836,-97.52144359,6602,50,,,"Platte, Nebraska, US",19725.126979384524,0.757346258709482
31143,Polk,Nebraska,US,2022-01-07 04:22:09,41.18813488,-97.56630712,917,9,,,"Polk, Nebraska, US",17590.63878764627,0.9814612868047983
31145,Red Willow,Nebraska,US,2022-01-07 04:22:09,40.17556879999999,-100.476998,1971,15,,,"Red Willow, Nebraska, US",18379.336068631103,0.76103500761035
31147,Richardson,Nebraska,US,2022-01-07 04:22:09,40.1247415,-95.71755036,1336,19,,,"Richardson, Nebraska, US",16986.64971392244,1.4221556886227544
31149,Rock,Nebraska,US,2022-01-07 04:22:09,42.42252217,-99.44832069,161,2,,,"Rock, Nebraska, US",11864.406779661016,1.2422360248447204
31151,Saline,Nebraska,US,2022-01-07 04:22:09,40.52418865,-97.14085859,2903,2,,,"Saline, Nebraska, US",20409.167604049493,0.06889424733034792
31153,Sarpy,Nebraska,US,2022-01-07 04:22:09,41.11314181,-96.11156432,36063,131,,,"Sarpy, Nebraska, US",19264.83471869057,0.36325319579624543
31155,Saunders,Nebraska,US,2022-01-07 04:22:09,41.227810299999994,-96.63773905,3929,16,,,"Saunders, Nebraska, US",18208.360367040503,0.4072283023670145
31157,Scotts Bluff,Nebraska,US,2022-01-07 04:22:09,41.85070896,-103.70809859999999,6857,48,,,"Scotts Bluff, Nebraska, US",19251.50204952552,0.7000145836371591
31159,Seward,Nebraska,US,2022-01-07 04:22:09,40.87241834,-97.139673,2642,32,,,"Seward, Nebraska, US",15285.813469104374,1.2112036336109009
31161,Sheridan,Nebraska,US,2022-01-07 04:22:09,42.50284406,-102.4126613,875,10,,,"Sheridan, Nebraska, US",16679.37476172322,1.1428571428571428
31163,Sherman,Nebraska,US,2022-01-07 04:22:09,41.22045983,-98.97588642,474,4,,,"Sherman, Nebraska, US",15794.7350883039,0.8438818565400844
31165,Sioux,Nebraska,US,2022-01-07 04:22:09,42.48932059,-103.7576544,62,0,,,"Sioux, Nebraska, US",5317.324185248714,0.0
31167,Stanton,Nebraska,US,2022-01-07 04:22:09,41.9169835,-97.19394708,577,11,,,"Stanton, Nebraska, US",9746.621621621622,1.9064124783362217
31169,Thayer,Nebraska,US,2022-01-07 04:22:09,40.17626377,-97.59504381,847,4,,,"Thayer, Nebraska, US",16929.842094743155,0.4722550177095632
31171,Thomas,Nebraska,US,2022-01-07 04:22:09,41.91358968,-100.5556632,86,1,,,"Thomas, Nebraska, US",11911.357340720222,1.1627906976744187
31173,Thurston,Nebraska,US,2022-01-07 04:22:09,42.15725356,-96.54157099,1177,11,,,"Thurston, Nebraska, US",16292.912513842746,0.9345794392523364
90031,Unassigned,Nebraska,US,2022-01-07 04:22:09,,,2920,1186,,,"Unassigned, Nebraska, US",,40.61643835616438
31175,Valley,Nebraska,US,2022-01-07 04:22:09,41.56730777,-98.98197724,599,2,,,"Valley, Nebraska, US",14405.964405964405,0.333889816360601
31177,Washington,Nebraska,US,2022-01-07 04:22:09,41.52815707,-96.22019892,3517,25,,,"Washington, Nebraska, US",16966.568575425732,0.7108330963889679
31179,Wayne,Nebraska,US,2022-01-07 04:22:09,42.20934475,-97.11926964,1451,7,,,"Wayne, Nebraska, US",15460.841768779968,0.4824259131633356
31181,Webster,Nebraska,US,2022-01-07 04:22:09,40.17642643,-98.50019851,587,7,,,"Webster, Nebraska, US",16833.954688844282,1.192504258943782
31183,Wheeler,Nebraska,US,2022-01-07 04:22:09,41.91482725,-98.52798941,99,0,,,"Wheeler, Nebraska, US",12643.67816091954,0.0
31185,York,Nebraska,US,2022-01-07 04:22:09,40.87272618,-97.59710186,2781,11,,,"York, Nebraska, US",20330.43351122158,0.39554117224020136
32510,Carson City,Nevada,US,2022-01-07 04:22:09,39.15509045,-119.7480219,9848,184,,,"Carson City, Nevada, US",17612.132484440946,1.868399675060926
32001,Churchill,Nevada,US,2022-01-07 04:22:09,39.58105744,-118.3394607,4501,92,,,"Churchill, Nevada, US",18069.77397727729,2.043990224394579
32003,Clark,Nevada,US,2022-01-07 04:22:09,36.21458855,-115.0130241,383353,6527,,,"Clark, Nevada, US",16912.271723617658,1.7026083009654287
32005,Douglas,Nevada,US,2022-01-07 04:22:09,38.912862,-119.61713329999999,5412,75,,,"Douglas, Nevada, US",11066.35313362642,1.3858093126385809
32007,Elko,Nevada,US,2022-01-07 04:22:09,41.14531606,-115.3577619,9093,126,,,"Elko, Nevada, US",17228.769563075522,1.3856812933025404
32009,Esmeralda,Nevada,US,2022-01-07 04:22:09,37.78436681,-117.63199990000001,70,2,,,"Esmeralda, Nevada, US",8018.327605956472,2.857142857142857
32011,Eureka,Nevada,US,2022-01-07 04:22:09,39.98100864,-116.26832040000001,191,0,,,"Eureka, Nevada, US",9413.504189255793,0.0
32013,Humboldt,Nevada,US,2022-01-07 04:22:09,41.40692186,-118.11094270000001,2685,44,,,"Humboldt, Nevada, US",15952.706315726931,1.638733705772812
32015,Lander,Nevada,US,2022-01-07 04:22:09,39.933223299999995,-117.03970749999999,813,16,,,"Lander, Nevada, US",14696.312364425163,1.968019680196802
32017,Lincoln,Nevada,US,2022-01-07 04:22:09,37.64268459,-114.8790388,681,5,,,"Lincoln, Nevada, US",13139.108624348833,0.7342143906020558
32019,Lyon,Nevada,US,2022-01-07 04:22:09,39.01777974,-119.18704790000001,7539,140,,,"Lyon, Nevada, US",13109.024517475222,1.8570102135561746
32021,Mineral,Nevada,US,2022-01-07 04:22:09,38.53841696,-118.4344506,664,14,,,"Mineral, Nevada, US",14739.178690344062,2.108433734939759
32023,Nye,Nevada,US,2022-01-07 04:22:09,38.04264256,-116.47227020000001,5159,200,,,"Nye, Nevada, US",11089.138705586485,3.876720294630742
